id,name,host_name,host_since,neighbourhood,district,latitude,longitude,room_type,price,last_review,license
34807248,Apartamentos Mallorca - TYPE B,Romy,2015-06-28,Son Servera,,39.603038,3.378155,Entire home/apt,$77.00,2025,A/594
34808623,Piso Bellavista,Tomeu,2019-05-17,Santa Margalida,,39.76848,3.14867,Entire home/apt,$90.00,2024,"ETVPL/13152, 211851 (PISO BELLAVISTA)"
34850421,Playa de Palma / Arenal / Designer's Room / R3,Mario,2018-02-22,Palma de Mallorca,,39.50623,2.75275,Private room,$32.00,2025,
34895244,Villa Catalina,Mallorca Holiday Properties,2017-05-23,Alcúdia,,39.85446,3.1248,Entire home/apt,$496.00,2024,VT/1935
34900929,Villa Can Alvaro. ETV/7464 . finca with pool.,Maximilian,2012-10-08,Pollença,,39.88415,3.02717,Entire home/apt,$360.00,2024,
34918643,Tradionelle Finca mit Hügel und Meeresblick,Benjamin,2019-05-21,Santanyí,,39.39668,3.14963,Entire home/apt,$130.00,2024,ETV/5838
34920485,Apartment Sa Caseta 1 by Mallorca House Rent,Mallorca House Rent,2013-02-06,Santanyí,,39.36349,3.21305,Entire home/apt,$133.00,2025,ETVPL/13952
34923823,Palma Old Town Apartments. Economy Apartment,Carpe Diem,2017-04-25,Palma de Mallorca,,39.56991,2.6543,Entire home/apt,$119.00,2025,TI159
34965044,Apartament 2Pins-Family-Beach,Toni,2016-10-14,Manacor,,39.54121,3.33893,Entire home/apt,$89.00,2024,L12E5295
34965892,Apartment Pins i Mar by Mallorca House Rent,Mallorca House Rent,2013-02-06,Felanitx,,39.4173,3.25898,Entire home/apt,$166.00,2024,ETVPL/14750
34965972,Mariners,Michael,2018-07-27,Alcúdia,,39.8423374,3.1342551,Entire home/apt,"$9,143.00",2024,ETVPL/15010
34967862,Villa Ca na Magdalena - La Goleta Villas,La Goleta Hotel De Mar And Villas,2017-01-16,Pollença,,39.90409,3.08108,Entire home/apt,$115.00,2024,12E3516
34969529,"Cozy Victoria Apt. AC, WiFi, Beach Nearby and Pool",Daniel,2015-08-18,Alcúdia,,39.83195678480453,3.114381484123332,Entire home/apt,,2024,L12E5130
34266225,Villa lujo céntrico Sóller con AC piscina parking,Anna,2019-02-26,Sóller,,39.76617,2.7137,Entire home/apt,$450.00,2024,L12E 14370
34269209,Can Marçal Ideal family-Pool-Landviews,Toni,2016-10-14,Manacor,,39.60922,3.24262,Entire home/apt,$231.00,2024,ETV/5377
34272983,"MARIE mit Balkon, strandnah, zentral, ideal für 2",Simone,2019-04-26,Capdepera,,39.71593,3.45997,Entire home/apt,,2024,ETV/12796
34274457,Finca Isabel y Guillermo,Guillermo,2019-04-29,Sineu,,39.64403,2.99723,Entire home/apt,$237.00,2024,ET/2878
34974914,Bahamas 1 ETV 70 82,Rosa,2019-05-10,Santa Margalida,,39.7334,3.21927,Entire home/apt,$65.00,2025,Etv 7082
34990676,"""Es Tir"", 3-bedroom w/pool. Port de Sóller views",Miguel,2016-12-26,Sóller,,39.79345,2.69821,Entire home/apt,$421.00,2024,ETV/7590
34995361,S'estret,Homerti,2016-06-30,Santanyí,,39.36775,3.18819,Entire home/apt,$342.00,2024,ETV/12439
34996039,La Casita Establo,Viola,2015-03-28,Sóller,,39.7795,2.71208,Entire home/apt,$184.00,2025,ET/3339
34997436,Villa mit Meerblick und Pool in Cala D' Or,Beatrice,2019-05-23,Santanyí,,39.36162,3.22732,Entire home/apt,$100.00,2024,ETV15391
34998069,Cas Xato,Miquel Angel,2014-07-03,Santa Margalida,,39.76839,3.14313,Entire home/apt,$140.00,2024,ETVPL/16058
35025421,Hafen- und Meerblick - Mittendrin statt nur dabei,Jörg,2015-05-20,Capdepera,,39.70894,3.46055,Entire home/apt,$110.00,2024,ETVPL/15939
34275617,Apartamentos Julia 7 strandnah und ruhig,Juliane,2018-02-24,Sant Llorenç des Cardassar,,39.57513000000001,3.37245,Entire home/apt,$90.00,2024,ETVPL 1090
34293681,Cala Clara,Homerti,2016-06-30,Pollença,,39.91934,3.05422,Entire home/apt,$137.00,2024,ETVPL/13866
34298086,Cozy room in old monastery,Can Calco,2016-10-04,Felanitx,,39.45624,3.18748,Private room,$108.00,2025,B57538902
34299222,Finca Cabrita (ETV/7101),Gina,2019-04-04,Andratx,,39.58602,2.43193,Entire home/apt,$420.00,2024,
35029814,Casa Es Figueral,Michael,2018-07-27,Campos,,39.414590934689016,3.0566232415034165,Entire home/apt,"$10,000.00",2024,ETV/737
35052463,“sea lovers” apartment in Mallorca with sea views,Marga,2016-07-13,Alcúdia,,39.84148,3.13844,Entire home/apt,$310.00,2024,L12E4440
35087777,EXCLUSIVIDAD en ES TRENC - CAN DAMETO,Beatriz,2013-07-23,Campos,,39.35353,2.97432,Entire home/apt,$500.00,2024,L12E 10033
35106766,Big Family Apartment in Boutique Hotel,Natalia,2019-01-10,Manacor,,39.55396,3.31698,Hotel room,$230.00,2024,AG/086/BAL
35108152,Paratge De Son Toniet,Homerti,2016-06-30,Búger,,39.7517,2.9886,Entire home/apt,$146.00,2024,ETV/12595
35137293,Flat in first line of Port de Sóller ETVP/14607,Mallorca,2018-04-19,Sóller,,39.79896,2.69425,Entire home/apt,$224.00,2024,ETVPL/14607
35139165,VILLA SES FIGUERES  HOUSE WITH POOL AND INTERNET,Bartolome,2016-08-03,Felanitx,,39.39413,3.2355,Entire home/apt,$480.00,2024,vtv 0465 bal
34299867,Havana - House with pool in Playa de Alcudia,MallorcaWeek,2019-02-10,Alcúdia,,39.81613,3.1107,Entire home/apt,$160.00,2024,ETVPL/14591
34304692,Can Siurell,Michael,2018-07-27,Artà,,39.68708257961225,3.331159364750391,Entire home/apt,"$9,000.00",2024,ETV/8377
34307148,Estrella azul at 350m from Alcudia beach,Mallorca Villa Selection,2017-10-25,Alcúdia,,39.84541,3.12778,Entire home/apt,$215.00,2024,ETV5124
34307277,NEW! Mariners: Modern apartment with sea views,Cristina,2016-11-21,Alcúdia,,39.84216,3.13273,Entire home/apt,,2024,ETVPL/12840
34329198,Boutique Townhouse No.12 Pool Sauna Roof-Terrace,Nina,2016-01-12,Sant Llorenç des Cardassar,,39.610721588134766,3.2835168838500977,Entire home/apt,$230.00,2024,ETV14374
34329933,Cottage at Boutique Hotel Rural,Natalia,2018-11-19,Manacor,,39.62079,3.23055,Hotel room,$89.00,2025,AG/329
34354505,My Rooms Artà Adults Only.TI,My Rooms Artà,2019-05-02,Artà,,39.69445,3.35242,Private room,$100.00,2025,TI/223
35146280,Villa in Santanyi with pool,Gregori,2019-05-28,Santanyí,,39.33727,3.08824,Entire home/apt,$289.00,2024,ETV/13566
35181913,"For 6 persons with Bbq, pool, terrace and wifi",Margarita,2015-01-11,Santanyí,,39.37086,3.18071,Entire home/apt,$282.00,2024,VT/1057
35184023,private little paradise: Sea & Sun Cala D´Or.,Maria Teresa,2014-06-06,Santanyí,,39.370293,3.233471,Entire home/apt,$630.00,2024,VTV-1059
35186917,Double standard ·  Petit hotel Sant Miquel,Jose Miguel,2018-04-23,Santanyí,,39.40081,3.203918,Hotel room,$116.00,2024,B57987190
35195133,Finca rustica con piscina y pista de volleyball,Son Pieres Nou,2019-05-29,Llucmajor,,39.49593,2.86727,Entire home/apt,$300.00,2024,
34354767,My Rooms Arta Adults Only. TI - Doble conTerraza.,My Rooms Artà,2019-05-02,Artà,,39.69406,3.3512,Private room,$112.00,2024,TI/223
34357156,Can MarÇal,Homerti,2016-06-30,Marratxí,,39.62962,2.70218,Entire home/apt,,2024,ETV/7578
34362310,My Rooms Arta  Adults Only. TI  Doble,My Rooms Artà,2019-05-02,Artà,,39.69463,3.35041,Private room,$91.00,2025,TI/223
34364442,Great Villa. 1'5km to Es Trenc beach. Free bikes,Diego,2016-08-10,Campos,,39.36839,2.96941,Entire home/apt,$201.00,2024,ETV/11580
34377402,"Nice apartment near beach, ground floor, a/c, pool",Susana Maria,2019-05-03,Santanyí,,39.36593,3.23071,Entire home/apt,$195.00,2024,ETVPL/15277
34378461,Apartment near the sea with wifi and pool,Cosme,2017-02-14,Pollença,,39.90532,3.08056,Entire home/apt,$100.00,2024,ETVPL 13368
34378489,Cozy apartment near the sea with wifi and pool,Cosme,2017-02-14,Pollença,,39.90532,3.08056,Entire home/apt,$100.00,2024,ETVPL 13369
34378536,Nice apartment with wifi and pool,Cosme,2017-02-14,Pollença,,39.90532,3.08056,Entire home/apt,$106.00,2024,ETVPL 13366
34380713,Maria - Ideal Property Mallorca,Ideal Property Mallorca,2016-04-04,Alcúdia,,39.84160614013672,3.132056951522827,Entire home/apt,,2024,ETVPL/13774
34384542,Can Punyetes,Michael,2018-07-27,Santa Margalida,,39.7036018371582,3.149060010910034,Entire home/apt,"$9,044.00",2024,ETV/11436
35239255,Oms Cozy,Igor,2018-02-23,Alcúdia,,39.8197,3.11573,Entire home/apt,,2024,ETV/11820
35247362,Ca'n Pere Roc,Homerti,2016-06-30,Santa Margalida,,39.7594,3.16589,Entire home/apt,$220.00,2024,ETVPL/14351
35247798,Skin of olive tree ETV12727,Verónica,2012-07-15,Santa Margalida,,39.69894,3.10513,Entire home/apt,$60.00,2025,
35250651,YourHouse Son Jaumell 10,YourHouse,2019-02-27,Capdepera,,39.71903,3.4454,Entire home/apt,$336.00,2024,ETV/3449
35255365,S'era,Michael,2018-07-27,Santanyí,,39.3589788,3.1319488,Entire home/apt,"$10,000.00",2024,ETV/6599
34406554,Studio in Cala Ferrera,Antonio,2015-04-20,Santanyí,,39.38126,3.23597,Entire home/apt,$45.00,2024,A-PM-2176
34410674,Can Doria,Marlena,2015-11-01,Pollença,,39.90897,3.08289,Entire home/apt,,2024,19016639283
34412739,Superior 1 Bedroom Apartment - balcony Pool view,Bauló Mar,2016-04-05,Santa Margalida,,39.759998,3.16438,Entire home/apt,$168.00,2024,A-PM-1742
34428169,Apartamentos Julia 9  strandnah und ruhig,Juliane,2018-02-24,Sant Llorenç des Cardassar,,39.57513000000001,3.37245,Entire home/apt,$95.00,2024,ETVPL 13781
35279003,Wohnen direkt am Strand mit Meerblick,Jan,2019-02-03,Son Servera,,39.63045,3.39754,Entire home/apt,$98.00,2025,ETVPL/14647
35297492,#1 Coliving Yoga Cowork ConsciousLife NoTurism,Antoni,2019-06-02,Manacor,,39.5537209,3.2313618,Private room,$26.00,2025,
35303818,Syrenah Family Can Picafort,Nacho,2016-10-26,Santa Margalida,,39.76181,3.14917,Entire home/apt,$143.00,2024,ETVPL/14602
35304736,Villa Vacacional. Un lugar idóneo para desconectar,Jose,2019-04-12,Llucmajor,,39.48304,2.91049,Entire home/apt,$88.00,2024,ETV-13474
35323793,Villa Rainbow Home Mallorca,Jaime,2019-06-03,Palma de Mallorca,,39.61861,2.62681,Entire home/apt,$980.00,2024,ETV/14099
35328672,Sa Caseta de Portocolom,Kírian,2019-06-03,Felanitx,,39.42009,3.26058,Entire home/apt,$112.00,2024,
35336217,Apartamento Casa Angela III / Jardin,Simone,2013-02-13,Capdepera,,39.71322,3.46533,Entire home/apt,$125.00,2024,LTV-15392
35339883,CAN TIRANA villa located 2 minutes from Pollensa,David,2019-03-29,Pollença,,39.895294,3.036815,Entire home/apt,$300.00,2024,ETV1010
35342101,Apartment Buena Vista,Jasmina,2017-06-05,Santanyí,,39.33059,3.14406,Entire home/apt,$147.00,2024,ETVPL/13097
35360339,Can Mora,Homerti,2016-06-30,Campos,,39.42794,3.02118,Entire home/apt,,2024,ETV/12620
35365810,YourHouse Ronda Playa Holidays,YourHouse,2019-02-27,Santa Margalida,,39.75939,3.16747,Entire home/apt,$55.00,2024,L12E3706
35369732,VILLA GOTMAR 3 bedroom 3 bathooms private pool,David,2019-03-29,Pollença,,39.89968,3.07196,Entire home/apt,$211.00,2024,ETV592
35394757,Cas Rellotger - Holiday home with swimming pool,Fincas,2017-05-17,Llucmajor,,39.49793018,2.956126119,Entire home/apt,$91.00,2025,ETV/8218
35399762,Casa con piscina  a 1 km del mar y del pueblo,Maria Luisa,2019-06-05,Alcúdia,,39.85857,3.11928,Entire home/apt,$376.00,2024,VT/1778
35401962,Finca Sa Vinya 1,Jörg,2016-08-03,Búger,,39.74373,2.98347,Private room,$79.00,2024,ETV 01542
35405367,Authentic fisherman's house on the seafront,Cosme,2017-02-14,Capdepera,,39.6925,3.45305,Entire home/apt,$153.00,2024,ETV/2312
35443543,Llevant,Homerti,2016-06-30,Felanitx,,39.42039,3.26046,Entire home/apt,$235.00,2024,ETVPL/12848
35443553,M&m,Homerti,2016-06-30,Felanitx,,39.42057,3.27331,Entire home/apt,$301.00,2024,ETVPL/14753
34450890,DREAM MALLORCA DORADA 2 bedroom apart in Cala D'Or,Verónica,2016-03-05,Santanyí,,39.3637,3.2283,Entire home/apt,,2024,VT-106424
34454473,Loft in Boutique Hotel Rural,Natalia,2018-11-19,Manacor,,39.61938,3.23061,Hotel room,$73.00,2025,AG/329
34456703,Studio in cala Ferrera,Antonio,2015-04-20,Santanyí,,39.37933,3.2376,Entire home/apt,$45.00,2024,A-PM-2176
34458904,"Superb apartment, 150 m to beach!, beautiful pool!",Yosune,2012-04-29,Pollença,,39.89327,3.07541,Entire home/apt,$199.00,2024,1131/2018
34459044,Son JuliÀ,Homerti,2016-06-30,Porreres,,39.5297,3.08581,Entire home/apt,$234.00,2024,ETV/12664
34459061,Family Suite in Boutique Hotel Rural,Natalia,2018-11-19,Manacor,,39.61987,3.23227,Hotel room,,2024,AG/329
35448610,PerÚ,Homerti,2016-06-30,Santa Margalida,,39.73057,3.21524,Entire home/apt,$195.00,2024,ETV/6844
35453086,PRECIOSO APARTAMENTO EN PLENO PASEO MARITIMO,Maria Del Mar,2016-01-03,Alcúdia,,39.84106,3.13456,Entire home/apt,$145.00,2025,ETVPL/13967
35455223,Espectacular estudio frente al mar para 2 personas,Mercedes,2017-04-04,Ses Salines,,39.31822,2.98578,Entire home/apt,$85.00,2025,L12E786
35460300,"Apartment near the Beach Es Trenc IV, Terrace",Carlos,2016-06-22,Campos,,39.35632,2.97,Entire home/apt,$424.00,2024,ETVPL/15772
35461671,Cozy 'Casa de Pueblo' in the heart of Llucmajor,Javier,2015-07-03,Llucmajor,,39.49254,2.89175,Entire home/apt,$150.00,2024,L12E5387
35462790,Tramontana Apartment,Markus,2019-06-06,Son Servera,,39.60877,3.38845,Entire home/apt,$95.00,2024,19016757443
35482411,LA CIGARRA CAN CARRASCO is a holiday home,Svitlana,2013-01-09,Manacor,,39.5288,3.21104,Entire home/apt,$205.00,2024,ETV/10353
35523899,Casita del Sol - Coqueto apartamento,Jose Y Rosa,2014-08-12,Alcúdia,,39.82865,3.10525,Entire home/apt,$44.00,2025,L129057
34463620,Apartment near to the beach of Cala Ferrera,Antonio,2015-04-20,Santanyí,,39.38033,3.23587,Entire home/apt,$45.00,2024,A-PM-2176
34474203,"Aucanada, Mallorca, Summer 2025",Thomas,2018-03-15,Alcúdia,,39.83708,3.15363,Entire home/apt,$40.00,2024,
34475079,Villa Can Flores,Jasmina,2017-06-05,Santanyí,,39.33525,3.13493,Entire home/apt,$173.00,2024,L18E36387
34490772,Can Riera.RelaxedMallorcaHome(PetFriendly)ETV/6079,Isabel,2019-05-07,Manacor,,39.52353,3.31358,Entire home/apt,$189.00,2024,
35526615,"Cozy estudio ""Edificio Siesta 2""",Luis,2017-11-25,Alcúdia,,39.82974,3.10617,Entire home/apt,$52.00,2025,ETVPL/15008
35536038,Cala Bona Sunny Gardenia Apt-Pool/AC-Fibre Wifi,Denise Mallorca Now,2018-12-17,Son Servera,,39.61029,3.38866,Entire home/apt,$74.00,2024,ETVPL/13543
35536688,Lili Cala Bona-2 pers-Pool-Fibre Wifi-Nr Beach,Denise Mallorca Now,2018-12-17,Son Servera,,39.61031,3.388382,Entire home/apt,$63.00,2024,ETVPL/13545
35555950,"Cottage ""Es Garballó""",Eucalyptus Home,2019-06-10,Son Servera,,39.65572,3.39348,Entire home/apt,$510.00,2024,ETV/4568
35557885,Villa dos mundos. Propiedad en el Puerto de Soller,Mar,2016-10-20,Sóller,,39.79245,2.69614,Entire home/apt,$187.00,2025,ETV4397
35565267,"Cottage ""Ca´n Bili""",Eucalyptus Home,2019-06-10,Manacor,,39.54057,3.23247,Entire home/apt,$430.00,2024,VT/2123
35566209,"Cottage ""Eucalipto""",Eucalyptus Home,2019-06-10,Manacor,,39.54417,3.23476,Entire home/apt,$230.00,2024,VT/2167
35569989,Ferienhaus mit Pool in Toplage von Cala D`OR,Ingo,2019-06-10,Santanyí,,39.36941,3.22146,Entire home/apt,$179.00,2024,
34492294,Apartment Can Sivella By homevillas360,Pep,2017-02-20,Pollença,,39.89857,3.07854,Entire home/apt,$175.00,2024,L12E3561
34500256,Apartamento Voramar Mhm wifi gratis vista mar,Lloguer I Vacances,2017-06-22,Son Servera,,39.61258,3.39066,Entire home/apt,$118.00,2024,ETVPL/14529
34507559,SA CASETA MALLORCA,Nagore,2019-05-07,Algaida,,39.56182,2.88902,Entire home/apt,$225.00,2024,190111207722
34518096,Stately Suite in Boutique Hotel Rural,Natalia,2018-11-19,Manacor,,39.62164,3.23057,Hotel room,$66.00,2025,AG/329
34518122,Romantic Suite at Boutique Hotel Rural,Natalia,2018-11-19,Manacor,,39.62104,3.23243,Hotel room,$73.00,2025,AG/329
36020219,YourHouse Casa Rafael,YourHouse,2019-02-27,Santa Margalida,,39.7644,3.15493,Entire home/apt,$80.00,2024,ETV13423
36020876,Mary - Ideal Property Mallorca,Ideal Property Mallorca,2016-04-04,Alcúdia,,39.83993,3.13646,Entire home/apt,,2025,ETVPL/13050
35571899,"""Samsara Beach'' with parking and private solarium",Lorena,2017-12-26,Alcúdia,,39.84191,3.13558,Entire home/apt,$116.00,2025,ETVPL/14213
35592731,Townhouse with roof terrace and courtyard,Martina,2013-07-02,Pollença,,39.876568,3.013017,Entire home/apt,$160.00,2024,ETV/10439
35624116,Villa Es Bon Patró. Luxury Villa by the sea.,Marc,2019-06-12,Santa Margalida,,39.73251,3.21786,Entire home/apt,$121.00,2025,ETV/14719
35632301,Dionis - Ideal Property Mallorca,Ideal Property Mallorca,2016-04-04,Alcúdia,,39.84161,3.13206,Entire home/apt,,2024,ETVPL/13966
35635318,Ses Rotes - Spacious country house with private po,Villasmar,2014-01-31,Campanet,,39.78423,2.95904,Entire home/apt,$353.00,2024,ET/2949
35648141,Ca sa Bam- Apartamento con piscina comunitaria,Isabel,2018-08-18,Felanitx,,39.41263,3.26076,Entire home/apt,$78.00,2025,ETVPL/13408
35664703,Cas Pastoret in the heart of Porreres. Mallorca.,Hernando,2019-06-13,Porreres,,39.51762,3.02243,Entire home/apt,$170.00,2024,L12E5933
35698627,Voramar Beach Pollensa,Michael,2018-07-27,Pollença,,39.9097987,3.0861463,Entire home/apt,$319.00,2024,ETVPL/14593
35707879,Galardo Villa for 6 only 150m from Beach Port Verd,Mallorca Villa Selection,2017-10-25,Son Servera,,39.63074,3.39829,Entire home/apt,$246.00,2024,00118
36088234,"Villa Alexia Apts. 102. Gorgeous !, L/Balc. Pool.",Astrid,2015-12-03,Pollença,,39.90676498413086,3.07521390914917,Entire home/apt,$216.00,2024,HA/1833
35786352,Tabou - Country house for 6 people with private po,Villasmar,2014-01-31,Selva,,39.77809,2.93623,Entire home/apt,$218.00,2024,ET/2483
35787568,Can Muscaroles Mayol | Finca mit Pool,Karin Maria,2015-05-17,Pollença,,39.86436,3.03425,Entire home/apt,$795.00,2024,ETV/1154
35828571,Finca Son Azul Real,Sina,2016-04-18,Santanyí,,39.3283,3.13451,Entire home/apt,$660.00,2024,ET/1978
35831982,Can Jaume: Nice apartment close to the beach,Cristina,2016-11-21,Alcúdia,,39.84137,3.13364,Entire home/apt,,2024,L12E6200
35855452,Villa S'Olivera Santa Ponsa,Joan,2019-08-10,Calvià,,39.50633,2.46736,Entire home/apt,$950.00,2024,ETV/13813
35858581,Apartamento con vistas a la montaña,Michael,2018-07-27,Sóller,,39.7968574,2.6974066,Entire home/apt,"$9,000.00",2024,ETVPL/15991
35861358,Casa Oasis,Nord Villas,2016-07-26,Pollença,,39.88025,3.01509,Entire home/apt,$190.00,2024,ETV/11687
35861489,Casa Delphin- Neu renoviertes Ferienhaus,Lukas,2019-06-19,Manacor,,39.52432,3.31831,Entire home/apt,$202.00,2025,ETV/14886
35864720,Villa en el centro de MALLORCA,Bernardo,2015-01-19,Mancor de la Vall,,39.75169,2.86975,Entire home/apt,$276.00,2024,48/2019/ETV60
35864768,Can Vesses,Homerti,2016-06-30,Alcúdia,,39.81852,3.1165,Entire home/apt,$262.00,2024,19017703881
35864814,Es Tancat Prim,Homerti,2016-06-30,Algaida,,39.58532,2.86148,Entire home/apt,$325.00,2024,ETV/11035
35874284,Acqua Blau,Tomas,2013-11-10,Llucmajor,,39.46046,2.94428,Entire home/apt,$170.00,2024,L 12 E 3067
35875173,Casa Maretas with private pool in Cala Santanyi,Paulo,2013-04-04,Santanyí,,39.33173,3.14284,Entire home/apt,$124.00,2024,L18E9134
36096906,"NEW! Rancho Son Gener, Villa 5StarsHome Mallorca",Team FiveStarsHome,2016-06-10,Manacor,,39.65085,3.2027,Entire home/apt,$374.00,2024,ETV/10767
36097994,Dones D'aigua 11,Homerti,2016-06-30,Artà,,39.73281,3.26134,Entire home/apt,$638.00,2024,ETV/7975
36124974,"CMP 1007 Fantástica Villa con Piscina,  !",Caterina,2014-05-16,Campos,,39.37716,3.0138,Entire home/apt,$300.00,2024,L18E12843
35888258,Beach Home Port Sóller,Robert Erhard,2017-08-20,Sóller,,39.79629,2.69631,Entire home/apt,$125.00,2025,ETVPL/14765
35893031,"Tennis. Indoor Heated Pool, Sauna, Gym. Jacuzzi.",The Best Villas Pollensa S.L.,2016-05-05,Pollença,,39.86894,3.06893,Entire home/apt,$134.00,2024,ETV/64
35895152,Puerto Pollensa Apartment front line sea,Inverhostal Rentals,2019-06-13,Pollença,,39.90324,3.08097,Entire home/apt,$159.00,2024,ETVPL/13550
35901083,Magnolia El Bosque Cala Ratjada 2-4 Pers-Pool-Wifi,David,2019-06-20,Capdepera,,39.71632,3.46161,Entire home/apt,$67.00,2024,ETVPL/13547
35901801,"Azalea Cala Bona, 2-4 pers, 2Bdr-2Bthr-aircon-Pool",David,2019-06-20,Son Servera,,39.61106,3.3882,Entire home/apt,$61.00,2024,ETVPL/13537
35905963,Can Miquel Porro: Cozy house with pool,Cristina,2016-11-21,Llubí,,39.70227,3.00519,Entire home/apt,$158.00,2024,20190513_3349
35923134,Unique Experience in a Rustic Atmosphere,Claudio,2015-02-02,Palma de Mallorca,,39.57998,2.66154,Entire home/apt,$168.00,2025,
36134491,Mar i Cel,Michael,2018-07-27,Artà,,39.731242729615616,3.27602612546454,Entire home/apt,$233.00,2024,ETV/5529
36135327,Acogedora finca con piscina,Juan,2016-07-04,Lloseta,,39.7034,2.87417,Entire home/apt,,2024,E5340
36135525,Miramar,Michael,2018-07-27,Artà,,39.7386106,3.2779008,Entire home/apt,$101.00,2024,ETVPL/13640
36148036,'Aquamarina Beach' with parking and solarium,Lorena,2017-12-26,Alcúdia,,39.84182,3.13547,Entire home/apt,$115.00,2025,ETVPL/14327
35932649,Can Cancus,Michael,2018-07-27,Capdepera,,39.69632385855488,3.4485077047019956,Entire home/apt,"$8,500.00",2024,ETV/11725
35943105,La Terracita Piscina privada & calefacción central,AntonioyDaniela,2015-07-12,Santa Margalida,,39.76714,3.14593,Entire home/apt,$100.00,2024,ETVPL/ 14763
35963068,Apartamento Casa Angela II,Simone,2013-02-13,Capdepera,,39.71416,3.46639,Entire home/apt,$120.00,2024,LTV-15014
36017674,"Apartment with  communal pool , Port de Sóller",Mallorca,2018-04-19,Sóller,,39.802,2.69742,Entire home/apt,$219.00,2024,ETVPL/14322
36923275,Villa Can Garu,Nicola,2016-04-17,Pollença,,39.90428161621094,3.0718019008636475,Entire home/apt,$327.00,2025,ETV/1102
36171044,Finca Rural Es Pujol,Michael,2018-07-27,Sóller,,39.79637356843662,2.709041051445638,Entire home/apt,"$8,000.00",2024,VT/1741
36191894,"1 Near Downtown,  Nice an comfortable",Peter,2018-05-30,Palma de Mallorca,,39.57568,2.63978,Entire home/apt,$400.00,2024,
36924466,Sa Caseta private Studio,Nagore,2019-05-07,Algaida,,39.56227,2.88883,Private room,$150.00,2024,
36928805,Villa Lago B: vacaciones en la playa de Mallorca,Svitlana,2013-01-09,Alcúdia,,39.85377,3.12304,Entire home/apt,$173.00,2024,ETVPL/13951
36964628,City Center - Next to old City and Santa Catalina,Pedro,2019-07-21,Palma de Mallorca,,39.57657,2.63954,Entire home/apt,$224.00,2025,ETV14518
36996430,Son Garrot,Michael,2018-07-27,Santanyí,,39.36194681979657,3.145077116394077,Entire home/apt,"$10,000.00",2024,ETV/7667
37030557,Inner Kompas Studios Palmanova,Victoria,2019-07-23,Calvià,,39.51887,2.53517,Hotel room,$90.00,2024,
37036804,Beautiful private villa on the sea,Cosme,2017-02-14,Santanyí,,39.32648,3.14227,Entire home/apt,$188.00,2024,
37040201,NATURE VILLA BONAIRE,Jaime,2013-10-09,Alcúdia,,39.85632,3.15452,Entire home/apt,$318.00,2024,ETV/14331
37067436,The Lovely Botana 1,Michael,2018-07-27,Pollença,,39.91807,3.05663,Entire home/apt,"$9,000.00",2025,AT/1776
37067626,Charming House - Can Diné,Taylan & Guille,2015-01-25,Andratx,,39.58364,2.34837,Entire home/apt,$193.00,2025,ETV 14027
37088846,SON TRAST - Casa con piscina y barbacoa para 4,Bernardo,2017-03-02,Vilafranc de Bonany,,39.5725,3.08813,Entire home/apt,,2025,
37108796,Es Fasser,Michael,2018-07-27,Son Servera,,39.6286669281119,3.395621938582508,Entire home/apt,"$10,000.00",2024,ETV/4527
37112068,Villa Piedra,Michael,2018-07-27,Pollença,,39.9142598790799,3.07726434488359,Entire home/apt,"$8,500.00",2024,ETV/1105
37121311,Amazing house close to the beach,David,2013-05-20,Alcúdia,,39.83004,3.11605,Entire home/apt,$295.00,2025,
36219365,"SEA PENTHOUSE IN A QUIET, SLOWLY & QUALITY VILLAGE",Joan,2013-09-23,Artà,,39.73674,3.27656,Entire home/apt,$144.00,2024,ETV14178
36225950,Casa Estrella De Mar with private swimming pool,Paulo,2013-04-04,Santanyí,,39.33045,3.1432,Entire home/apt,$116.00,2024,L18E9137
37169514,Villa Minerva 44,Alcudia,2013-05-02,Alcúdia,,39.83514,3.11938,Entire home/apt,$160.00,2024,ETV/13162
37171439,"Villa Albaimar, with private pool, Aircon and WIFI",BeBreeze,2016-12-11,Llubí,,39.73092,3.00936,Entire home/apt,,2024,ETV/9161
37202546,Traumurlaub auf Mallorca,Matthias,2017-01-24,Artà,,39.74639,3.30205,Entire home/apt,$465.00,2024,
37236149,Sunset Villa Can Calco,Sunset Villas,2018-01-29,Selva,,39.76528,2.93541,Entire home/apt,$303.00,2024,TI/23
37239840,Hostal Talamanca Hab. Db Balcon,Homerti,2016-06-30,Santanyí,,39.37226,3.22781,Private room,,2024,H/2185
37240199,Hostal Talamanca Hab. Individual,Homerti,2016-06-30,Santanyí,,39.37363,3.22826,Private room,$159.00,2024,H/2185
37243209,House 250m from sandy beach,Bel,2015-03-10,Manacor,,39.54269,3.33903,Entire home/apt,$170.00,2025,ETV/4318
36228693,D’AGOSTA Beach Apartment,Mariana,2011-10-24,Alcúdia,,39.8347282409668,3.117784023284912,Entire home/apt,$116.00,2024,L12E7112/2019
36251350,House for groups of  5 people  mama conchi bnb,Raul,2015-09-06,Palma de Mallorca,,39.50833,2.7529,Private room,$180.00,2024,ETV60/15002  L12E6153
36258084,s ' ullastre casa de campo bucólica pastoril,Xisca,2019-07-01,Santa Margalida,,39.68438,3.124,Entire home/apt,$105.00,2024,ETV 13443
